Step,Value
1910,1.0
1911,1.0
1912,1.0
1913,1.0
1914,1.0
1915,1.0
1916,1.0
1917,1.0
1918,1.0
1919,0.9102563858032227
1920,1.0
1921,1.0
1922,1.0
1923,1.0
1924,1.0
1925,0.9122806787490845
1926,1.0
1927,1.0
1928,1.0
1929,1.0
1930,1.0
1931,0.8615384697914124
1932,1.0
1933,0.7966101765632629
1934,1.0
1935,1.0
1936,1.0
1937,1.0
1938,0.8970588445663452
1939,0.8676470518112183
1940,1.0
1941,1.0
1942,1.0
1943,1.0
1944,0.9264705777168274
1945,1.0
1946,1.0
1947,1.0
1948,1.0
1949,1.0
1950,1.0
1951,1.0
1952,0.9545454382896423
1953,1.0
1954,1.0
1955,1.0
1956,1.0
1957,1.0
1958,1.0
1959,1.0
1960,1.0
1961,0.921875
1962,1.0
1963,1.0
1964,1.0
1965,1.0
1966,1.0
1967,1.0
1968,1.0
1969,1.0
1970,1.0
1971,1.0
1972,1.0
1973,1.0
1974,1.0
1975,1.0
1976,1.0
1977,1.0
1978,1.0
1979,1.0
1980,1.0
1981,1.0
1982,1.0
1983,1.0
1984,1.0
1985,1.0
1986,1.0
1987,1.0
1988,1.0
1989,1.0
1990,0.8399999737739563
1991,1.0
1992,1.0
1993,0.949999988079071
1994,1.0
1995,1.0
1996,1.0
1997,1.0
1998,1.0
1999,1.0
2000,1.0
2001,1.0
2002,0.9577465057373047
2003,1.0
2004,1.0
2005,1.0
2006,1.0
2007,1.0
2008,1.0
2009,1.0
2010,1.0
2011,1.0
2012,0.9846153855323792
2013,1.0
2014,1.0
2015,1.0
2016,1.0
2017,1.0
2018,1.0
2019,1.0
2020,1.0
2021,0.8833333253860474
2022,1.0
2023,1.0
2024,1.0
2025,1.0
2026,1.0
2027,1.0
2028,1.0
2029,1.0
2030,1.0
2031,1.0
2032,1.0
2033,1.0
2034,1.0
2035,0.9607843160629272
2036,1.0
2037,1.0
2038,0.9833333492279053
2039,1.0
2040,0.8399999737739563
2041,1.0
2042,1.0
2043,1.0
2044,1.0
2045,1.0
2046,1.0
2047,1.0
2048,1.0
2049,1.0
2050,1.0
2051,1.0
2052,1.0
2053,1.0
2054,1.0
2055,1.0
2056,1.0
2057,0.9649122953414917
2058,1.0
2059,1.0
2060,1.0
2061,0.9245283007621765
2062,1.0
2063,1.0
2064,1.0
2065,1.0
2066,1.0
2067,1.0
2068,1.0
2069,1.0
2070,1.0
2071,0.8999999761581421
2072,1.0
2073,1.0
2074,1.0
2075,1.0
2076,1.0
2077,1.0
2078,1.0
2079,1.0
2080,1.0
2081,1.0
2082,0.9137930870056152
2083,1.0
2084,1.0
2085,1.0
2086,1.0
2087,1.0
2088,1.0
2089,1.0
2090,1.0
2091,1.0
2092,0.9038461446762085
2093,1.0
2094,1.0
2095,1.0
2096,1.0
2097,1.0
2098,0.8644067645072937
2099,1.0
2100,0.9166666865348816
2101,1.0
2102,1.0
2103,1.0
2104,1.0
2105,1.0
2106,1.0
2107,1.0
2108,1.0
2109,1.0
2110,1.0
2111,1.0
2112,1.0
2113,1.0
2114,1.0
2115,1.0
2116,1.0
2117,1.0
2118,1.0
2119,1.0
2120,1.0
2121,1.0
2122,1.0
2123,1.0
2124,1.0
2125,1.0
2126,1.0
2127,1.0
2128,0.8448275923728943
2129,1.0
2130,1.0
2131,0.8636363744735718
2132,1.0
2133,1.0
2134,0.8461538553237915
2135,1.0
2136,1.0
2137,1.0
2138,1.0
2139,1.0
2140,1.0
2141,1.0
2142,1.0
2143,1.0
2144,1.0
2145,0.9137930870056152
2146,1.0
2147,1.0
2148,1.0
2149,1.0
2150,1.0
2151,1.0
2152,0.9333333373069763
2153,1.0
2154,1.0
2155,0.8840579986572266
2156,1.0
2157,1.0
2158,1.0
2159,1.0
2160,1.0
2161,0.9078947305679321
2162,1.0
2163,1.0
2164,1.0
2165,1.0
2166,1.0
2167,1.0
2168,1.0
2169,0.890625
2170,1.0
2171,1.0
2172,1.0
2173,1.0
2174,1.0
2175,1.0
2176,1.0
2177,1.0
2178,1.0
2179,0.8939393758773804
2180,1.0
2181,1.0
2182,1.0
2183,0.8695651888847351
2184,1.0
2185,1.0
2186,1.0
2187,1.0
2188,0.9180327653884888
2189,1.0
2190,1.0
2191,1.0
2192,1.0
2193,1.0
2194,1.0
2195,1.0
2196,0.9577465057373047
2197,0.9245283007621765
2198,1.0
2199,1.0
2200,1.0
2201,1.0
2202,1.0
2203,1.0
2204,1.0
2205,1.0
2206,1.0
2207,1.0
2208,1.0
2209,0.9833333492279053
2210,1.0
2211,0.9104477763175964
2212,1.0
2213,1.0
2214,1.0
2215,1.0
2216,1.0
2217,1.0
2218,1.0
2219,1.0
2220,1.0
2221,1.0
2222,1.0
2223,1.0
2224,0.918367326259613
2225,1.0
2226,1.0
2227,1.0
2228,1.0
2229,0.9122806787490845
2230,0.9166666865348816
2231,1.0
2232,1.0
2233,0.9074074029922485
2234,1.0
2235,1.0
2236,1.0
2237,0.9836065769195557
2238,1.0
2239,0.9354838728904724
2240,1.0
2241,1.0
2242,1.0
2243,0.921875
2244,1.0
2245,0.8939393758773804
2246,1.0
2247,1.0
2248,1.0
2249,1.0
2250,1.0
2251,1.0
2252,1.0
2253,1.0
2254,0.8769230842590332
2255,1.0
2256,1.0
2257,1.0
2258,0.9857142567634583
2259,1.0
2260,1.0
2261,1.0
2262,1.0
2263,1.0
2264,1.0
2265,1.0
2266,1.0
2267,1.0
2268,1.0
2269,1.0
2270,1.0
2271,1.0
2272,1.0
2273,1.0
2274,1.0
2275,0.982758641242981
2276,1.0
2277,1.0
2278,1.0
2279,0.9661017060279846
2280,1.0
2281,0.9666666388511658
2282,1.0
2283,1.0
2284,1.0
2285,1.0
2286,1.0
2287,0.8888888955116272
2288,1.0
2289,1.0
2290,1.0
2291,1.0
2292,1.0
2293,1.0
2294,1.0
2295,1.0
2296,0.9230769276618958
2297,1.0
2298,0.9333333373069763
2299,1.0
2300,1.0
2301,1.0
2302,1.0
2303,1.0
2304,1.0
2305,1.0
2306,1.0
2307,1.0
2308,1.0
2309,1.0
2310,1.0
2311,1.0
2312,1.0
2313,1.0
2314,1.0
2315,1.0
2316,1.0
2317,1.0
2318,1.0
2319,0.8783783912658691
2320,1.0
2321,1.0
2322,1.0
2323,1.0
2324,1.0
2325,1.0
2326,1.0
2327,1.0
2328,1.0
2329,1.0
2330,1.0
2331,1.0
2332,1.0
2333,1.0
2334,1.0
2335,1.0
2336,1.0
2337,0.9824561476707458
2338,0.8857142925262451
2339,1.0
2340,1.0
2341,1.0
2342,1.0
2343,1.0
2344,1.0
2345,1.0
2346,1.0
2347,1.0
2348,0.9272727370262146
2349,1.0
2350,0.9178082346916199
2351,1.0
2352,0.8970588445663452
2353,1.0
2354,1.0
2355,1.0
2356,1.0
2357,1.0
2358,1.0
2359,1.0
2360,1.0
2361,1.0
2362,0.8166666626930237
2363,1.0
2364,1.0
2365,1.0
2366,1.0
2367,1.0
2368,1.0
2369,0.9464285969734192
2370,1.0
2371,1.0
2372,1.0
2373,1.0
2374,1.0
2375,1.0
2376,1.0
2377,1.0
2378,1.0
2379,1.0
2380,1.0
2381,1.0
2382,0.9107142686843872
2383,1.0
2384,0.9253731369972229
2385,1.0
2386,1.0
2387,1.0
2388,0.9122806787490845
2389,1.0
2390,1.0
2391,1.0
2392,1.0
2393,1.0
2394,0.8813559412956238
2395,1.0
2396,1.0
2397,1.0
2398,1.0
2399,1.0
2400,0.9130434989929199
2401,1.0
2402,1.0
2403,1.0
2404,0.9824561476707458
2405,1.0
2406,1.0
2407,1.0
2408,1.0
2409,1.0
2410,0.8734177350997925
2411,1.0
2412,1.0
2413,1.0
2414,1.0
2415,1.0
2416,1.0
2417,0.8888888955116272
2418,1.0
2419,1.0
2420,1.0
2421,1.0
2422,1.0
2423,1.0
2424,1.0
2425,1.0
2426,1.0
2427,1.0
2428,0.9411764740943909
2429,1.0
2430,1.0
2431,1.0
2432,1.0
2433,1.0
2434,1.0
2435,1.0
2436,1.0
2437,1.0
2438,1.0
2439,0.9047619104385376
2440,1.0
2441,1.0
2442,1.0
2443,1.0
2444,1.0
2445,1.0
2446,1.0
2447,1.0
2448,1.0
2449,1.0
2450,1.0
2451,1.0
2452,1.0
2453,1.0
2454,1.0
2455,1.0
2456,1.0
2457,1.0
2458,1.0
2459,1.0
2460,1.0
2461,1.0
2462,0.9322034120559692
2463,1.0
2464,1.0
2465,1.0
2466,1.0
2467,1.0
2468,1.0
2469,1.0
2470,1.0
2471,1.0
2472,1.0
2473,1.0
2474,1.0
2475,1.0
2476,1.0
2477,1.0
2478,1.0
2479,1.0
2480,1.0
2481,1.0
2482,1.0
2483,1.0
2484,0.9102563858032227
2485,1.0
2486,1.0
2487,1.0
2488,1.0
2489,1.0
2490,0.9821428656578064
2491,1.0
2492,1.0
2493,1.0
2494,1.0
2495,1.0
2496,1.0
2497,1.0
2498,0.9814814925193787
2499,1.0
2500,1.0
2501,0.9032257795333862
2502,1.0
2503,1.0
2504,1.0
2505,1.0
2506,1.0
2507,1.0
2508,1.0
2509,1.0
2510,1.0
2511,1.0
2512,1.0
2513,1.0
2514,1.0
2515,1.0
2516,1.0
2517,1.0
2518,0.9599999785423279
2519,0.9838709831237793
2520,1.0
2521,1.0
2522,0.8448275923728943
2523,1.0
2524,1.0
2525,0.8909090757369995
2526,1.0
2527,1.0
2528,1.0
2529,1.0
2530,1.0
2531,1.0
2532,1.0
2533,1.0
2534,0.8405796885490417
2535,1.0
2536,1.0
2537,1.0
2538,1.0
2539,1.0
2540,1.0
2541,1.0
2542,1.0
2543,0.9047619104385376
2544,1.0
2545,1.0
2546,0.8928571343421936
2547,1.0
2548,1.0
2549,1.0
2550,1.0
2551,1.0
2552,1.0
2553,1.0
2554,1.0
2555,0.8888888955116272
2556,1.0
2557,1.0
2558,1.0
2559,0.936170220375061
2560,1.0
2561,1.0
2562,1.0
2563,0.9399999976158142
2564,0.9599999785423279
2565,1.0
2566,1.0
2567,0.9107142686843872
2568,1.0
2569,1.0
2570,1.0
2571,0.859375
2572,1.0
2573,0.8627451062202454
2574,1.0
2575,1.0
2576,1.0
2577,1.0
2578,1.0
2579,1.0
2580,1.0
2581,1.0
2582,1.0
2583,1.0
2584,1.0
2585,1.0
2586,1.0
2587,1.0
2588,1.0
2589,1.0
2590,1.0
2591,1.0
2592,1.0
2593,1.0
2594,1.0
2595,1.0
2596,1.0
2597,1.0
2598,1.0
2599,0.9384615421295166
2600,1.0
2601,0.9354838728904724
2602,1.0
2603,1.0
2604,1.0
2605,0.8793103694915771
2606,1.0
2607,0.8947368264198303
2608,1.0
2609,1.0
2610,1.0
2611,0.939393937587738
2612,1.0
2613,1.0
2614,1.0
2615,1.0
2616,1.0
2617,1.0
2618,1.0
2619,0.9558823704719543
2620,1.0
2621,0.9285714030265808
2622,1.0
2623,1.0
2624,1.0
2625,1.0
2626,1.0
2627,1.0
2628,1.0
2629,0.921875
2630,1.0
2631,0.9322034120559692
2632,1.0
2633,1.0
2634,1.0
2635,1.0
2636,0.9285714030265808
2637,1.0
2638,0.8222222328186035
2639,1.0
2640,1.0
2641,0.8676470518112183
2642,0.9130434989929199
2643,1.0
2644,1.0
2645,1.0
2646,0.9365079402923584
2647,1.0
2648,0.9200000166893005
2649,0.835616409778595
2650,1.0
2651,0.8787878751754761
2652,1.0
2653,0.8775510191917419
2654,1.0
2655,0.796875
2656,1.0
2657,0.8421052694320679
2658,1.0
2659,1.0
2660,0.921875
2661,1.0
2662,1.0
2663,0.8153846263885498
2664,1.0
2665,0.8636363744735718
2666,0.9375
2667,1.0
2668,1.0
2669,0.9838709831237793
2670,0.8214285969734192
2671,1.0
2672,1.0
2673,1.0
2674,1.0
2675,1.0
2676,1.0
2677,1.0
2678,0.9090909361839294
2679,1.0
2680,0.892307698726654
2681,1.0
2682,0.8421052694320679
2683,1.0
2684,0.8548387289047241
2685,0.9193548560142517
2686,1.0
2687,1.0
2688,0.936170220375061
2689,1.0
2690,0.8571428656578064
2691,1.0
2692,0.9016393423080444
2693,1.0
2694,1.0
2695,0.8448275923728943
2696,0.9583333134651184
2697,1.0
2698,0.8571428656578064
2699,1.0
2700,1.0
2701,1.0
2702,0.8219178318977356
2703,0.9245283007621765
2704,1.0
2705,1.0
2706,0.8813559412956238
2707,1.0
2708,0.9682539701461792
2709,0.9384615421295166
2710,1.0
2711,0.8730158805847168
2712,1.0
2713,1.0
2714,1.0
2715,0.8965517282485962
2716,1.0
2717,0.9661017060279846
2718,1.0
2719,0.8214285969734192
2720,1.0
2721,0.9230769276618958
2722,1.0
2723,1.0
2724,0.875
2725,1.0
2726,0.931034505367279
2727,0.9242424368858337
2728,0.8703703880310059
2729,1.0
2730,0.8947368264198303
2731,1.0
2732,1.0
2733,1.0
2734,0.8909090757369995
2735,1.0
2736,0.9038461446762085
2737,1.0
2738,0.8679245114326477
2739,1.0
2740,1.0
2741,1.0
2742,0.890625
2743,0.875
2744,1.0
2745,1.0
2746,1.0
2747,0.8928571343421936
2748,1.0
2749,1.0
2750,1.0
2751,1.0
2752,0.8769230842590332
2753,1.0
2754,1.0
2755,1.0
2756,0.8253968358039856
2757,1.0
2758,0.7727272510528564
2759,1.0
2760,0.9615384340286255
2761,1.0
2762,1.0
2763,1.0
2764,1.0
2765,0.9152542352676392
2766,1.0
2767,0.9210526347160339
2768,1.0
2769,1.0
2770,1.0
2771,0.8448275923728943
2772,1.0
2773,1.0
2774,0.95652174949646
2775,1.0
2776,0.892307698726654
2777,1.0
2778,1.0
2779,0.9047619104385376
2780,0.8333333134651184
2781,1.0
2782,1.0
2783,1.0
2784,1.0
2785,1.0
2786,1.0
2787,1.0
2788,1.0
2789,0.8999999761581421
2790,1.0
2791,1.0
2792,1.0
2793,0.9193548560142517
2794,1.0
2795,1.0
2796,1.0
2797,1.0
2798,1.0
2799,0.9180327653884888
2800,1.0
2801,1.0
2802,0.8484848737716675
2803,1.0
2804,1.0
2805,1.0
2806,1.0
2807,1.0
2808,1.0
2809,1.0
2810,1.0
2811,0.9117646813392639
2812,1.0
2813,1.0
2814,1.0
2815,0.9117646813392639
2816,1.0
2817,0.8518518805503845
2818,1.0
2819,1.0
2820,1.0
2821,1.0
2822,1.0
2823,1.0
2824,0.9117646813392639
2825,1.0
2826,1.0
2827,1.0
2828,1.0
2829,1.0
2830,1.0
2831,1.0
2832,1.0
2833,1.0
2834,1.0
2835,1.0
2836,1.0
2837,1.0
2838,1.0
2839,0.8545454740524292
2840,1.0
2841,1.0
2842,1.0
2843,1.0
2844,1.0
2845,0.9830508232116699
2846,1.0
2847,1.0
2848,1.0
2849,1.0
2850,1.0
2851,1.0
2852,1.0
2853,1.0
2854,1.0
2855,1.0
2856,1.0
2857,1.0
2858,1.0
2859,1.0
2860,1.0
2861,1.0
2862,1.0
2863,1.0
2864,1.0
2865,1.0
2866,0.920634925365448
2867,1.0
2868,1.0
2869,0.9800000190734863
2870,1.0
2871,0.9818181991577148
2872,0.9629629850387573
2873,0.9491525292396545
2874,1.0
2875,1.0
2876,1.0
2877,1.0
2878,1.0
2879,1.0
2880,1.0
2881,1.0
2882,1.0
2883,1.0
2884,1.0
2885,1.0
2886,0.9444444179534912
2887,1.0
2888,1.0
2889,1.0
2890,1.0
2891,1.0
2892,1.0
2893,1.0
2894,1.0
2895,1.0
2896,1.0
2897,1.0
2898,1.0
2899,0.8387096524238586
2900,1.0
2901,1.0
2902,1.0
2903,0.8999999761581421
2904,0.920634925365448
2905,1.0
2906,1.0
2907,0.9242424368858337
2908,1.0
2909,1.0
2910,1.0
2911,1.0
2912,1.0
2913,1.0
2914,0.8852459192276001
2915,1.0
2916,1.0
2917,1.0
2918,0.931034505367279
2919,1.0
2920,1.0
2921,1.0
2922,1.0
2923,1.0
2924,1.0
2925,0.8225806355476379
2926,1.0
2927,1.0
2928,1.0
2929,1.0
2930,1.0
2931,1.0
2932,1.0
2933,1.0
2934,1.0
2935,1.0
2936,1.0
2937,1.0
2938,1.0
2939,1.0
2940,1.0
2941,0.9466666579246521
2942,1.0
2943,1.0
2944,1.0
2945,1.0
2946,1.0
2947,1.0
2948,1.0
2949,1.0
2950,1.0
2951,1.0
2952,1.0
2953,1.0
2954,1.0
2955,1.0
2956,1.0
2957,1.0
2958,1.0
2959,1.0
2960,1.0
2961,1.0
2962,1.0
2963,1.0
2964,1.0
2965,1.0
2966,1.0
2967,1.0
2968,0.837837815284729
2969,0.9285714030265808
2970,1.0
2971,1.0
2972,1.0
2973,1.0
2974,1.0
2975,1.0
2976,0.8857142925262451
2977,1.0
2978,0.9661017060279846
2979,1.0
2980,1.0
2981,1.0
2982,1.0
2983,1.0
2984,1.0
2985,1.0
2986,0.9491525292396545
2987,1.0
2988,1.0
2989,0.9189189076423645
2990,1.0
2991,1.0
2992,1.0
2993,1.0
2994,1.0
2995,1.0
2996,1.0
2997,1.0
2998,1.0
2999,1.0
3000,1.0
3001,1.0
3002,1.0
3003,1.0
3004,1.0
3005,0.8857142925262451
3006,1.0
3007,1.0
3008,1.0
3009,1.0
3010,0.8421052694320679
3011,1.0
3012,1.0
3013,1.0
3014,1.0
3015,1.0
3016,1.0
3017,1.0
3018,0.921875
3019,1.0
3020,1.0
3021,0.84375
3022,1.0
3023,1.0
3024,1.0
3025,1.0
3026,1.0
3027,1.0
3028,1.0
3029,1.0
3030,1.0
3031,1.0
3032,0.875
3033,1.0
3034,1.0
3035,1.0
3036,1.0
3037,1.0
3038,1.0
3039,1.0
3040,1.0
3041,1.0
3042,1.0
3043,1.0
3044,1.0
3045,0.9384615421295166
3046,1.0
3047,1.0
3048,1.0
3049,1.0
3050,1.0
3051,1.0
3052,1.0
3053,1.0
3054,1.0
3055,1.0
3056,1.0
3057,1.0
3058,1.0
3059,1.0
3060,1.0
3061,1.0
3062,1.0
3063,1.0
3064,1.0
3065,1.0
3066,1.0
3067,1.0
3068,1.0
3069,0.8620689511299133
3070,1.0
3071,1.0
3072,1.0
3073,1.0
3074,1.0
3075,1.0
3076,1.0
3077,1.0
3078,1.0
3079,1.0
3080,1.0
3081,1.0
3082,1.0
3083,1.0
3084,1.0
3085,1.0
3086,0.9830508232116699
3087,1.0
3088,1.0
3089,1.0
3090,1.0
3091,1.0
3092,1.0
3093,1.0
3094,1.0
3095,1.0
3096,0.9272727370262146
3097,0.9090909361839294
3098,1.0
3099,1.0
3100,1.0
3101,1.0
3102,0.8771929740905762
3103,1.0
3104,1.0
3105,1.0
3106,1.0
3107,1.0
3108,1.0
3109,1.0
3110,1.0
3111,1.0
3112,1.0
3113,1.0
3114,1.0
3115,1.0
3116,1.0
3117,1.0
3118,1.0
3119,1.0
3120,1.0
3121,1.0
3122,1.0
3123,1.0
3124,1.0
3125,1.0
3126,1.0
3127,1.0
3128,1.0
3129,1.0
3130,1.0
3131,1.0
3132,1.0
3133,1.0
3134,1.0
3135,1.0
3136,1.0
3137,0.921875
3138,1.0
3139,1.0
3140,1.0
3141,1.0
3142,1.0
3143,1.0
3144,1.0
3145,1.0
3146,1.0
3147,1.0
3148,1.0
3149,1.0
3150,1.0
3151,1.0
3152,1.0
3153,1.0
3154,1.0
3155,1.0
3156,1.0
3157,1.0
3158,1.0
3159,1.0
3160,1.0
3161,1.0
3162,1.0
3163,1.0
3164,1.0
3165,1.0
3166,1.0
3167,1.0
3168,1.0
3169,1.0
3170,1.0
3171,1.0
3172,1.0
3173,1.0
3174,1.0
3175,1.0
3176,1.0
3177,1.0
3178,1.0
3179,1.0
3180,1.0
3181,1.0
3182,1.0
3183,0.98591548204422
3184,1.0
3185,1.0
3186,1.0
3187,1.0
3188,1.0
3189,0.9180327653884888
3190,1.0
3191,1.0
3192,1.0
3193,1.0
3194,1.0
3195,1.0
3196,1.0
3197,1.0
3198,1.0
3199,1.0
3200,0.8039215803146362
3201,1.0
3202,1.0
3203,1.0
3204,1.0
3205,1.0
3206,1.0
3207,1.0
3208,1.0
3209,0.9245283007621765
3210,1.0
3211,1.0
3212,1.0
3213,1.0
3214,1.0
3215,1.0
3216,1.0
3217,0.9830508232116699
3218,1.0
3219,1.0
3220,1.0
3221,1.0
3222,1.0
3223,1.0
3224,1.0
3225,1.0
3226,0.8500000238418579
3227,1.0
3228,0.8840579986572266
3229,1.0
3230,1.0
3231,1.0
3232,1.0
3233,1.0
3234,0.939393937587738
3235,1.0
3236,1.0
3237,1.0
3238,1.0
3239,1.0
3240,1.0
3241,1.0
3242,0.9558823704719543
3243,1.0
3244,1.0
3245,1.0
3246,0.7875000238418579
3247,1.0
3248,1.0
3249,1.0
3250,1.0
3251,1.0
3252,1.0
3253,0.8644067645072937
3254,1.0
3255,1.0
3256,1.0
3257,0.8805969953536987
3258,1.0
3259,1.0
3260,1.0
3261,1.0
3262,1.0
3263,1.0
3264,1.0
3265,1.0
3266,1.0
3267,1.0
3268,1.0
3269,1.0
3270,0.8676470518112183
3271,1.0
3272,1.0
3273,1.0
3274,1.0
3275,1.0
3276,1.0
3277,1.0
3278,1.0
3279,1.0
3280,1.0
3281,1.0
3282,1.0
3283,1.0
3284,1.0
3285,1.0
3286,1.0
3287,1.0
3288,1.0
3289,1.0
3290,1.0
3291,1.0
3292,1.0
3293,1.0
3294,1.0
3295,1.0
3296,1.0
3297,1.0
3298,1.0
3299,1.0
3300,1.0
3301,1.0
3302,0.9354838728904724
3303,1.0
3304,1.0
3305,1.0
3306,1.0
3307,0.9848484992980957
3308,1.0
3309,1.0
3310,0.9523809552192688
3311,1.0
3312,1.0
3313,1.0
3314,1.0
3315,1.0
3316,1.0
3317,1.0
3318,1.0
3319,1.0
3320,1.0
3321,1.0
3322,1.0
3323,1.0
3324,1.0
3325,1.0
3326,1.0
3327,1.0
3328,1.0
3329,1.0
3330,1.0
3331,1.0
3332,1.0
3333,1.0
3334,1.0
3335,1.0
3336,1.0
3337,1.0
3338,0.9322034120559692
3339,1.0
3340,1.0
3341,1.0
3342,1.0
3343,1.0
3344,1.0
3345,1.0
3346,1.0
3347,1.0
3348,1.0
3349,1.0
3350,1.0
3351,1.0
3352,1.0
3353,1.0
3354,1.0
3355,1.0
3356,0.9384615421295166
3357,0.9795918464660645
3358,1.0
3359,1.0
3360,1.0
3361,1.0
3362,1.0
3363,1.0
3364,1.0
3365,1.0
3366,0.8571428656578064
3367,1.0
3368,1.0
3369,1.0
3370,1.0
3371,1.0
3372,1.0
3373,1.0
3374,1.0
3375,1.0
3376,0.9508196711540222
3377,1.0
3378,1.0
3379,1.0
3380,1.0
3381,1.0
3382,1.0
3383,1.0
3384,1.0
3385,1.0
3386,1.0
3387,1.0
3388,1.0
3389,0.9841269850730896
3390,1.0
3391,1.0
3392,1.0
3393,1.0
3394,1.0
3395,1.0
3396,1.0
3397,1.0
3398,1.0
3399,1.0
3400,1.0
3401,1.0
3402,0.9272727370262146
3403,1.0
3404,1.0
3405,1.0
3406,1.0
3407,1.0
3408,1.0
3409,1.0
3410,1.0
3411,1.0
3412,1.0
3413,1.0
3414,1.0
3415,1.0
3416,1.0
3417,1.0
3418,0.8909090757369995
3419,1.0
3420,1.0
3421,1.0
3422,1.0
3423,1.0
3424,1.0
3425,1.0
3426,1.0
3427,1.0
3428,1.0
3429,1.0
3430,1.0
3431,1.0
3432,1.0
3433,1.0
3434,1.0
3435,1.0
3436,1.0
3437,1.0
3438,1.0
3439,1.0
3440,1.0
3441,1.0
3442,1.0
3443,1.0
3444,1.0
3445,1.0
3446,0.9344262480735779
3447,1.0
3448,1.0
3449,1.0
3450,1.0
3451,1.0
3452,1.0
3453,1.0
3454,1.0
3455,1.0
3456,1.0
3457,1.0
3458,1.0
3459,1.0
3460,1.0
3461,0.9019607901573181
3462,1.0
3463,1.0
3464,1.0
3465,1.0
3466,1.0
3467,1.0
3468,1.0
3469,1.0
3470,1.0
3471,0.7857142686843872
3472,1.0
3473,1.0
3474,1.0
3475,1.0
3476,1.0
3477,1.0
3478,1.0
3479,1.0
3480,1.0
3481,0.9259259104728699
3482,1.0
3483,1.0
3484,1.0
3485,1.0
3486,1.0
3487,1.0
3488,1.0
3489,0.9322034120559692
3490,0.9523809552192688
3491,1.0
3492,1.0
3493,1.0
3494,1.0
3495,1.0
3496,1.0
3497,1.0
3498,1.0
3499,1.0
3500,1.0
3501,1.0
3502,1.0
3503,1.0
3504,0.8913043737411499
3505,1.0
3506,1.0
3507,1.0
3508,1.0
3509,1.0
3510,1.0
3511,1.0
3512,1.0
3513,1.0
3514,1.0
3515,1.0
3516,1.0
3517,1.0
3518,0.90625
3519,1.0
3520,1.0
3521,1.0
3522,1.0
3523,1.0
3524,1.0
3525,1.0
3526,1.0
3527,1.0
3528,1.0
3529,0.9016393423080444
3530,1.0
3531,1.0
3532,0.875
3533,1.0
3534,1.0
3535,1.0
3536,1.0
3537,1.0
3538,1.0
3539,1.0
3540,1.0
3541,1.0
3542,0.8870967626571655
3543,1.0
3544,1.0
3545,1.0
3546,1.0
3547,1.0
3548,1.0
3549,1.0
3550,1.0
3551,0.9607843160629272
3552,0.8732394576072693
3553,1.0
3554,1.0
3555,1.0
3556,1.0
3557,1.0
3558,1.0
3559,1.0
3560,1.0
3561,1.0
3562,1.0
3563,1.0
3564,1.0
3565,1.0
3566,1.0
3567,1.0
3568,1.0
3569,1.0
3570,1.0
3571,1.0
3572,1.0
3573,1.0
3574,1.0
3575,1.0
3576,1.0
3577,1.0
3578,1.0
3579,1.0
3580,1.0
3581,1.0
3582,1.0
3583,1.0
3584,1.0
3585,1.0
3586,1.0
3587,1.0
3588,1.0
3589,1.0
3590,1.0
3591,1.0
3592,1.0
3593,1.0
3594,1.0
3595,1.0
3596,1.0
3597,0.9333333373069763
3598,1.0
3599,1.0
3600,1.0
3601,1.0
3602,1.0
3603,1.0
3604,1.0
3605,1.0
3606,1.0
3607,1.0
3608,1.0
3609,1.0
3610,1.0
3611,1.0
3612,1.0
3613,1.0
3614,1.0
3615,1.0
3616,1.0
3617,1.0
3618,1.0
3619,1.0
3620,1.0
3621,1.0
3622,1.0
3623,1.0
3624,1.0
3625,1.0
3626,1.0
3627,1.0
3628,1.0
3629,0.9365079402923584
3630,1.0
3631,1.0
3632,1.0
3633,1.0
3634,0.9215686321258545
3635,1.0
3636,1.0
3637,1.0
3638,0.875
3639,1.0
3640,1.0
3641,1.0
3642,1.0
3643,1.0
3644,1.0
3645,1.0
3646,1.0
3647,1.0
3648,1.0
3649,1.0
3650,1.0
3651,0.8727272748947144
3652,1.0
3653,1.0
3654,1.0
3655,1.0
3656,1.0
3657,1.0
3658,1.0
3659,1.0
3660,1.0
3661,1.0
3662,1.0
3663,0.8679245114326477
3664,1.0
3665,1.0
3666,1.0
3667,1.0
3668,1.0
3669,1.0
3670,1.0
3671,1.0
3672,1.0
3673,1.0
3674,1.0
3675,1.0
3676,1.0
3677,1.0
3678,0.9464285969734192
3679,1.0
3680,1.0
3681,1.0
3682,1.0
3683,1.0
3684,1.0
3685,1.0
3686,1.0
3687,1.0
3688,1.0
3689,1.0
3690,1.0
3691,1.0
3692,1.0
3693,1.0
3694,1.0
3695,1.0
3696,1.0
3697,0.8852459192276001
3698,1.0
3699,1.0
3700,1.0
3701,1.0
3702,1.0
3703,1.0
3704,1.0
3705,1.0
3706,1.0
3707,1.0
3708,0.9166666865348816
3709,1.0
3710,1.0
3711,1.0
3712,1.0
3713,0.8999999761581421
3714,1.0
3715,1.0
3716,1.0
3717,1.0
3718,1.0
3719,1.0
3720,1.0
3721,1.0
3722,1.0
3723,1.0
3724,0.9107142686843872
3725,1.0
3726,1.0
3727,1.0
3728,1.0
3729,0.9622641801834106
3730,1.0
3731,1.0
3732,1.0
3733,0.9253731369972229
3734,1.0
3735,1.0
3736,1.0
3737,1.0
3738,1.0
3739,1.0
3740,1.0
